-5.68 -0.0000036101083032489927
-5.03 -0.0000036101083032489927
-4.30 -0.000014440433212996621
-3.73 -0.000046931407942238314
-3.11 -0.00013898916967509034
-2.71 -0.00026353790613718427
-2.31 -0.0004259927797833938
-1.95 -0.0005992779783393501
-1.53 -0.0008158844765342961
-1.13 -0.0009945848375451265
-0.69 -0.001151624548736462
-0.20 -0.00122202166064982
0.347 -0.0012328519855595672
0.840 -0.0011407942238267164
1.320 -0.0009133574007220214
1.733 -0.0007021660649819498
2.133 -0.0004909747292418773
2.560 -0.00031768953068592133
3.053 -0.00017148014440433203
3.587 -0.00003610108303249112
4.227 0.0000018050541516240626
4.973 -0.000003610108303248776
5.693 -0.000003610108303248342
